age,age_onset,birthplace,filename,native_language,sex,speakerid,country,audio_length,max_freq,db
33.0,6.0,"hong kong, china",cantonese23,cantonese,male,1975,china,27.201609977324264,22050.0,33.56597331836717
22.0,6.0,"hong kong, china",cantonese3,cantonese,male,47,china,22.17,22050.0,30.066611486121776
29.0,13.0,"fuzhou, fujian, china",cantonese4,cantonese,famale,48,china,35.22199546485261,22050.0,31.379068222211075
18.0,14.0,"hong kong, china",cantonese5,cantonese,male,49,china,34.43541950113379,22050.0,36.970216346365795
25.0,5.0,"hong kong, china",cantonese6,cantonese,male,462,china,30.10426303854875,11025.0,31.844663640335206
31.0,4.0,"hong kong, china",cantonese7,cantonese,male,494,china,26.667278911564626,22050.0,30.741287194373797
23.0,2.0,"hong kong, china",cantonese8,cantonese,famale,498,china,19.2081179138322,22050.0,23.054460887997802
22.0,7.0,"hong kong, china",cantonese9,cantonese,male,502,china,27.918185941043085,22050.0,30.5799630434724
32.0,6.0,"saipan, saipan, northern mariana islands",carolinian1,carolinian,famale,50,northern mariana islands,31.346938775510203,22050.0,31.74347845733781
39.0,13.0,"tarragona, spain",catalan1,catalan,male,51,spain,27.85333333333333,22050.0,31.725643308580853
24.0,21.0,"mataro, catalonia, spain",catalan2,catalan,male,598,spain,20.92498866213152,22050.0,29.96958163376991
51.0,11.0,"santiago, chile",catalan3,catalan,famale,1186,chile,23.100113378684807,22050.0,29.733763020597344
21.0,11.0,"barcelona, spain",catalan4,catalan,famale,1414,spain,18.54995464852608,22050.0,31.58418232121733
21.0,1.0,"cebu, philippines",cebuano1,cebuano,famale,565,philippines,20.432630385487528,22050.0,30.69604867406664
41.0,5.0,"baghdad, iraq",chaldean1,chaldean,male,1251,iraq,24.25922902494331,22050.0,31.961806493941655
62.0,11.0,"baghdad, iraq",chaldean2,chaldean,famale,1299,iraq,36.630975056689344,22050.0,30.553411834315327
18.0,1.0,"saipan, saipan, northern mariana islands",chamorro1,chamorro,male,52,northern mariana islands,20.628541666666667,24000.0,30.79735601825741
42.0,7.0,"mulanje, malawi",chichewa1,chichewa,male,1020,malawi,36.31845804988662,22050.0,31.95419631216696
39.0,12.0,"chittagong, bangladesh",chittagonian1,chittagonian,male,708,bangladesh,52.93238095238095,22050.0,34.59362850254659
81.0,16.0,"unije, croatia",croatian1,croatian,famale,477,croatia,34.002108843537414,22050.0,32.66941102044883
35.0,10.0,"mostar, bosnia and herzegovina",croatian2,croatian,famale,561,bosnia and herzegovina,21.31873015873016,22050.0,31.747361618256345
44.0,10.0,"split, croatia",croatian3,croatian,famale,661,croatia,23.567278911564625,22050.0,30.857532985496828
38.0,11.0,"rijeka, croatia",croatian4,croatian,male,950,croatia,25.814580498866214,22050.0,32.67599669289957
26.0,11.0,"tomislavgrad, bosnia and herzegovina",croatian5,croatian,famale,1063,bosnia and herzegovina,24.62859410430839,22050.0,32.41420874375242
23.0,14.0,"doboj, bosnia and herzegovina",croatian6,croatian,famale,1083,bosnia and herzegovina,28.504625850340137,22050.0,32.23604888976583
21.0,7.0,"rijeka, croatia",croatian7,croatian,famale,1556,croatia,21.68907029478458,22050.0,31.592371717234407
39.0,22.0,"gospic, croatia",croatian8,croatian,male,1983,croatia,29.71328798185941,22050.0,31.789676686222677
27.0,10.5,"prague, czech republic",czech1,czech,famale,53,czech republic,24.215827664399093,22050.0,28.302736013345232
60.0,45.0,"velky osek, czech republic",czech2,czech,male,560,czech republic,35.84680272108844,22050.0,31.173226677383017
35.0,14.0,"nachod, czech republic",czech3,czech,male,653,czech republic,22.1918820861678,22050.0,30.209921933439674
57.0,15.0,"prague, czech republic",czech4,czech,famale,879,czech republic,24.51639455782313,22050.0,31.038336744794087
26.0,16.0,"klando, czech republic",czech5,czech,famale,1066,czech republic,34.187392290249434,22050.0,32.05102272788514
20.0,7.0,"ostrava, czech republic",czech6,czech,male,1248,czech republic,23.218344671201812,22050.0,31.138848675670765
22.0,11.0,"ostrava, czech republic",czech7,czech,famale,1501,czech republic,26.486666666666668,22050.0,29.82311245454152
21.0,7.0,"pizen, czech republic",czech8,czech,famale,1822,czech republic,28.479637188208617,22050.0,32.42411367800858
38.0,23.0,"prague, czech republic",czech9,czech,male,2140,czech republic,28.18875283446712,22050.0,31.817548175181685
45.0,11.0,"horsens, denmark",danish1,danish,famale,54,denmark,28.550544217687076,22050.0,30.08736362361823
37.0,8.0,"haslev, denmark",danish2,danish,famale,55,denmark,23.916145124716554,22050.0,28.201683914260034
53.0,12.0,"copenhagen, denmark",danish3,danish,famale,1367,denmark,19.5921768707483,22050.0,31.347881006965643
21.0,11.0,"aarhus, denmark",danish4,danish,famale,1434,denmark,28.05639455782313,22050.0,34.76702736413059
49.0,8.0,"egvad, denmark",danish5,danish,famale,1573,denmark,24.659591836734695,22050.0,32.496088737143054
19.0,8.0,"alborg, denmark",danish6,danish,male,1577,denmark,26.743786848072563,22050.0,32.8429671209152
22.0,8.0,"copenhagen, denmark",danish7,danish,male,1717,denmark,20.232358276643993,22050.0,32.48729008101379
28.0,11.0,"sunds, denmark",danish8,danish,famale,1746,denmark,19.481541950113378,22050.0,30.96948911421321
25.0,13.0,"kabul, zoroastrian, afghanistan",dari1,dari,famale,56,afghanistan,41.15775510204082,22050.0,32.196281172064744
55.0,12.0,"kabul, afghanistan",dari2,dari,male,642,afghanistan,41.65775510204082,22050.0,34.91674363127381
20.0,12.0,"kabul, afghanistan",dari3,dari,male,968,afghanistan,26.25031746031746,22050.0,32.33390277891004
59.0,13.0,"kabul, afghanistan",dari4,dari,male,1754,afghanistan,51.54453514739229,22050.0,34.29302658542825
56.0,32.0,"kabul, afghanistan",dari5,dari,famale,1868,afghanistan,29.164263038548754,22050.0,32.534355383550185
39.0,33.0,"rumbek, boherat, sudan",dinka1,dinka,male,415,sudan,34.9,22050.0,33.73074172318993
38.0,13.0,"nijmegen, netherlands",dutch1,dutch,male,57,netherlands,35.385396825396825,22050.0,28.697921531540366
39.0,12.0,"essen, belgium",dutch10,dutch,male,913,belgium,27.537777777777777,22050.0,31.89239017567147
41.0,14.0,"brugge, belgium",dutch11,dutch,male,929,belgium,27.571451247165534,22050.0,33.05650593076609
36.0,10.0,"oosterbeek, netherlands",dutch12,dutch,male,956,netherlands,32.7056462585034,22050.0,31.704052504306915
33.0,10.0,"zwolle, netherlands",dutch13,dutch,famale,1003,netherlands,24.883560090702947,22050.0,31.849507505290266
35.0,12.0,"zwolle, netherlands",dutch14,dutch,famale,1004,netherlands,28.831133786848074,22050.0,31.214106527268655
23.0,10.0,"nunspeet, netherlands",dutch15,dutch,male,1223,netherlands,24.11,22050.0,31.516620028161558
23.0,12.0,"antwerp, belgium",dutch16,dutch,famale,1260,belgium,22.62437641723356,22050.0,30.815121229135674
21.0,12.0,"wilrijk, belgium",dutch17,dutch,famale,1261,belgium,22.168390022675737,22050.0,31.55638832213551
23.0,14.0,"antwerp, belgium",dutch18,dutch,male,1262,belgium,25.738208616780046,22050.0,32.59897509469335
22.0,11.0,"heist-op-den-berg, belgium",dutch19,dutch,famale,1263,belgium,20.382743764172336,22050.0,30.572117253076172
41.0,14.0,"amsterdam, netherlands",dutch2,dutch,male,58,netherlands,23.493469387755102,22050.0,31.20199174244312
21.0,13.0,"vlaams-brabant, belgium",dutch20,dutch,famale,1264,belgium,22.956598639455784,22050.0,30.86907236767129
21.0,13.0,"diest, belgium",dutch21,dutch,famale,1265,belgium,24.43482993197279,22050.0,31.42938862353763
23.0,13.0,"essen, belgium",dutch22,dutch,famale,1266,belgium,17.32625850340136,22050.0,31.26791258996642
23.0,13.0,"antwerp, belgium",dutch23,dutch,male,1268,belgium,23.820068027210883,22050.0,31.918714463032988
23.0,14.0,"seoul, south korea",dutch24,dutch,famale,1269,south korea,22.14455782312925,22050.0,30.594306136939487
23.0,13.0,"wilrijk, belgium",dutch25,dutch,famale,1270,belgium,20.17142857142857,22050.0,30.359874336058237
23.0,13.0,"turnhout, belgium",dutch26,dutch,famale,1271,belgium,23.846984126984125,22050.0,30.182560172891485
21.0,13.0,"antwerp, belgium",dutch27,dutch,famale,1274,belgium,23.19843537414966,22050.0,31.54806680433547
22.0,8.0,"antwerp, belgium",dutch28,dutch,male,1275,belgium,21.650793650793652,22050.0,31.293827187601515
29.0,7.0,"ede, netherlands",dutch29,dutch,male,1300,netherlands,20.93002267573696,11025.0,28.62941227627882
19.0,6.0,"alkmaar, netherlands",dutch3,dutch,male,537,netherlands,21.646802721088434,22050.0,32.59879496354698
21.0,14.0,"sint-niklaas, belgium",dutch30,dutch,famale,1462,belgium,29.755714285714287,22050.0,30.39896510958664
23.0,13.0,"antwerp, belgium",dutch31,dutch,famale,1463,belgium,26.67,22050.0,30.725927956360998
21.0,14.0,"brasschaat, belgium",dutch32,dutch,male,1464,belgium,33.34657596371882,22050.0,33.50433254580456
22.0,9.0,"mechelen, belgium",dutch33,dutch,famale,1466,belgium,24.136666666666667,24000.0,31.93248894005007
22.0,14.0,"bornem, belgium",dutch34,dutch,famale,1468,belgium,25.886666666666667,24000.0,29.134424749306646
21.0,13.0,"mortsel, belgium",dutch35,dutch,famale,1473,belgium,18.107619047619046,22050.0,31.98241175612307
21.0,12.0,"turnhout, belgium",dutch36,dutch,famale,1476,belgium,22.83410430839002,22050.0,31.91760370199709
21.0,11.0,"antwerp, belgium",dutch37,dutch,famale,1479,belgium,23.218344671201812,22050.0,31.91155948892088
21.0,12.0,"beveren, belgium",dutch38,dutch,famale,1481,belgium,21.00174603174603,22050.0,31.92593261629768
22.0,10.0,"hardinxveld-giessendam, netherlands",dutch39,dutch,famale,1482,netherlands,23.427551020408163,22050.0,30.66794864705915
18.0,10.0,"bilzen, flanders, belgium",dutch4,dutch,male,743,belgium,25.955487528344673,22050.0,30.88187686007371
25.0,9.0,"dordrecht, netherlands",dutch40,dutch,male,1484,netherlands,28.26448979591837,22050.0,33.0162938319987
41.0,13.0,"deventer, netherlands",dutch41,dutch,male,1517,netherlands,26.079002267573696,22050.0,33.8562722042452
36.0,8.0,"schiedam, netherlands",dutch42,dutch,male,1551,netherlands,21.979501133786847,22050.0,31.688453539955614
21.0,11.0,"rotterdam, netherlands",dutch43,dutch,male,1705,netherlands,26.44907029478458,22050.0,32.46232141048254
21.0,12.0,"antwerp, belgium",dutch44,dutch,famale,1740,belgium,26.819591836734695,22050.0,30.227046078955343
22.0,2.0,"sint niklaas, belgium",dutch45,dutch,male,1742,belgium,19.090272108843536,22050.0,31.238093552842866
22.0,12.0,"hulshout, belgium",dutch46,dutch,famale,1743,belgium,23.649909297052154,22050.0,32.26805213922851
37.0,11.0,"gouda, netherlands",dutch47,dutch,famale,2115,netherlands,27.12090702947846,22050.0,31.341616736771655
54.0,13.0,"rotterdam, netherlands",dutch5,dutch,famale,770,netherlands,22.94952380952381,22050.0,30.16172794552574
46.0,10.0,"brussels, belgium",dutch6,dutch,famale,847,belgium,26.54798185941043,22050.0,30.26319389255324
68.0,10.0,"amsterdam, netherlands",dutch7,dutch,male,895,netherlands,30.563174603174602,22050.0,31.438797048709937
35.0,12.0,"alphen aan de ryn, netherlands",dutch8,dutch,famale,896,netherlands,24.77120181405896,22050.0,31.69449607008214
68.0,12.0,"almelo, netherlands",dutch9,dutch,famale,897,netherlands,26.55671201814059,22050.0,29.746054515270917
35.0,3.0,"okene, nigeria",ebira1,ebira,male,59,nigeria,32.85498866213152,22050.0,32.43290019231516
25.0,6.0,"benin city, nigeria",edo1,edo,male,60,nigeria,36.721269841269844,22050.0,31.033861518513053
42.0,0.0,"pittsburgh, pennsylvania, usa",english1,english,male,61,usa,21.87167800453515,22050.0,31.489399404600658
35.0,0.0,"davenport, iowa, usa",english10,english,famale,62,usa,21.572766439909298,22050.0,31.691345986542853
23.0,0.0,"miami, florida, usa",english100,english,famale,63,usa,18.723605442176872,22050.0,29.9085755870032
18.0,0.0,"toronto, ontario, canada",english101,english,famale,64,canada,19.97598639455782,22050.0,31.003570013949346
22.0,0.0,"torrington, connecticut, usa",english102,english,male,65,usa,21.866780045351472,22050.0,30.089394891483483
21.0,0.0,"staten island, new york, usa",english103,english,male,66,usa,16.75,22050.0,30.75098102336974
18.0,0.0,"youngstown, ohio, usa",english104,english,famale,67,usa,19.54734693877551,22050.0,32.435934357209575
57.0,0.0,"windsor, ontario, canada",english105,english,male,407,canada,23.093832199546487,22050.0,25.834699734662053
39.0,0.0,"los angeles, california, usa",english106,english,famale,408,usa,22.77299319727891,22050.0,32.13652633447516
19.0,0.0,"chicago, illinois, usa",english107,english,male,416,usa,24.89,22050.0,31.602585282655742
21.0,0.0,"strabane, northern ireland, uk",english108,english,male,419,uk,22.224399092970522,22050.0,32.068568986994876
26.0,0.0,"concord, new hampshire, usa",english109,english,famale,420,usa,22.55530612244898,22050.0,31.739661471364563
35.0,0.0,"staffordshire, uk",english11,english,famale,68,uk,20.917074829931973,22050.0,34.17544835821467
21.0,0.0,"great yarmouth, norfolk, uk",english110,english,male,421,uk,26.779501133786848,22050.0,30.230874818959176
21.0,0.0,"bombay, india",english111,english,male,426,india,21.912539682539684,22050.0,30.10904782865207
21.0,0.0,"st. thomas, us virgin islands",english112,english,male,427,us virgin islands,32.20761904761905,22050.0,29.729295021240638
31.0,0.0,"wrexham, wales, uk",english113,english,male,439,uk,23.82,22050.0,30.641695379049626
38.0,0.0,"birmingham 2, alabama, usa",english114,english,famale,442,usa,20.822199546485262,22050.0,31.532823177526524
31.0,0.0,"st. albans, hertfordshire, uk",english115,english,male,443,uk,21.008798185941043,22050.0,33.93480687358013
56.0,0.0,"atlanta, georgia, usa",english116,english,male,444,usa,23.736349206349207,22050.0,31.986840284251894
60.0,0.0,"elmore, alabama, usa",english117,english,famale,445,usa,20.83485260770975,22050.0,29.744298695286503
19.0,0.0,"akron, ohio, usa",english118,english,male,446,usa,19.383854875283447,22050.0,31.89123741446494
32.0,0.0,"saskatoon, saskatchewan, canada",english119,english,famale,455,canada,22.04,22050.0,32.09469920182153
71.0,0.0,"leicester, uk",english12,english,famale,69,uk,25.350521541950112,22050.0,32.96854438283428
65.0,0.0,"saskatoon, saskatchewan, canada",english120,english,male,456,canada,25.417437641723357,22050.0,32.98123915677919
21.0,0.0,"waconia, minnesota, usa",english121,english,male,465,usa,22.0,22050.0,30.966534071363018
20.0,0.0,"kuala lumpur, malaysia",english122,english,famale,468,malaysia,24.158344671201814,22050.0,31.60672160804239
28.0,0.0,"riverside, california, usa",english123,english,famale,469,usa,20.423764172335602,22050.0,30.574515188611233
38.0,0.0,"brooklyn, new york, usa",english124,english,male,480,usa,18.86215419501134,22050.0,31.169448483834437
28.0,0.0,"st. george, queensland, australia",english125,english,male,485,australia,17.836848072562358,22050.0,28.82740935303227
34.0,0.0,"cincinnati, ohio, usa",english126,english,famale,487,usa,18.981655328798187,22050.0,31.19212341416239
39.0,0.0,"new britain, connecticut, usa",english127,english,male,489,usa,18.7759410430839,22050.0,33.09479893004731
20.0,0.0,"miami, florida, usa",english128,english,famale,490,usa,23.271950113378686,22050.0,31.50343323459641
25.0,0.0,"blackpool, lancashire, uk",english129,english,male,492,uk,18.891655328798187,22050.0,32.401646188135146
69.0,0.0,"henley on thames, oxfordshire, uk",english13,english,male,70,uk,25.03031746031746,22050.0,30.8502260508112
32.0,0.0,"port elizabeth, south africa",english130,english,male,496,south africa,24.28278911564626,22050.0,32.033765866249574
23.0,0.0,"west palm beach, florida, usa",english131,english,male,497,usa,19.75092970521542,22050.0,32.36026914198626
18.0,0.0,"toronto, ontario, canada",english132,english,famale,503,canada,21.92609977324263,22050.0,31.420391178028645
36.0,0.0,"norwich, new york, usa",english133,english,famale,504,usa,22.775102040816325,11025.0,29.028581448244537
22.0,0.0,"belfast, northern ireland, uk",english134,english,famale,506,uk,25.89907029478458,22050.0,29.646315676275957
22.0,0.0,"orange beach, alabama, usa",english135,english,male,507,usa,20.755736961451248,22050.0,33.38173806108502
25.0,0.0,"calgary, alberta, canada",english136,english,male,508,canada,21.092879818594103,22050.0,31.7377662085836
26.0,0.0,"charleston, west virginia, usa",english137,english,male,509,usa,19.955600907029478,22050.0,30.752600531292998
25.0,0.0,"palmer, alaska, usa",english138,english,famale,510,usa,19.214739229024943,22050.0,29.85111332457231
20.0,0.0,"providence, rhode island, usa",english139,english,male,511,usa,23.498344671201814,22050.0,30.987073114762556
40.0,0.0,"belfast, northern ireland, uk",english14,english,male,71,uk,19.132653061224488,22050.0,32.329699353700924
43.0,0.0,"quezon city, philippines",english140,english,male,515,philippines,19.435102040816325,22050.0,30.982756132876837
19.0,0.0,"york, uk",english141,english,male,516,uk,18.92167800453515,22050.0,30.212090210237967
19.0,0.0,"avon, new york, usa",english142,english,male,517,usa,17.663560090702948,22050.0,30.26562319572484
42.0,0.0,"minneapolis, minnesota, usa",english143,english,male,518,usa,25.021604166666666,24000.0,31.301618736979513
24.0,0.0,"barneys river, nova scotia, canada",english144,english,male,519,canada,21.251927437641722,22050.0,26.812668746796916
18.0,0.0,"bury st. edmunds, uk",english145,english,male,521,uk,21.37077097505669,22050.0,18.879016929037604
22.0,0.0,"blytheville, arkansas, usa",english146,english,male,522,usa,23.0,22050.0,31.67049826573823
40.0,0.0,"merced, california, usa",english147,english,famale,523,usa,25.217052154195013,11025.0,26.331042878973655
31.0,0.0,"sydney, australia",english148,english,male,525,australia,20.526439909297054,22050.0,30.460696569912646
18.0,0.0,"lawrenceville, georgia, usa",english149,english,male,526,usa,20.558367346938777,22050.0,30.14514459189794
7.0,0.0,"norton, virginia, usa",english15,english,famale,72,usa,27.548979591836734,22050.0,32.12743698425006
31.0,0.0,"brownsville, kentucky, usa",english150,english,male,527,usa,20.817755102040817,22050.0,31.24142711019332
18.0,0.0,"baltimore, maryland, usa",english151,english,male,528,usa,27.758027210884354,22050.0,30.73642334300901
18.0,0.0,"adelaide, australia",english152,english,male,529,australia,23.29031746031746,22050.0,32.33210223227443
35.0,0.0,"brisbane, australia",english153,english,male,533,australia,23.284784580498865,22050.0,30.582080163237254
28.0,0.0,"glace bay, nova scotia, canada",english154,english,male,534,canada,20.897959183673468,22050.0,28.897605484055212
35.0,0.0,"oakland, california, usa",english155,english,male,535,usa,20.70691609977324,22050.0,30.38996896040091
33.0,0.0,"dublin, ireland",english156,english,male,536,ireland,20.108185941043082,22050.0,28.420975412618738
35.0,0.0,"fort worth, texas, usa",english157,english,male,538,usa,18.855804988662133,22050.0,32.925616409210235
18.0,0.0,"washington, district of columbia, usa",english158,english,famale,540,usa,22.687709750566892,22050.0,28.665020408428955
18.0,0.0,"ottawa, ontario, canada",english159,english,male,541,canada,22.074739229024942,22050.0,31.293225546378828
